name,MW,time
!2SQ_4OJR_A,460.558,30244
!2SS_4CEC_A,521.582,24369
!2SW_4OAS_A,567.544,29743
!2SX_4OJQ_A,261.136,13080
!2T2_4OK5_A,296.383,16854
!2T9_4OKS_A,453.511,24705
!2TA_4OGJ_A,525.686,19262
!2TH_2GJ4_A,339.86,24448
!2TP_2C3U_A,439.298,10263
!2TW_4OBA_A,567.501,33845
!2TZ_4OCC_A,555.49,31532
!2UN_2H02_A,406.43,11782
!2UP_4FU8_A,171.218,5717
!2UX_4OP2_A,422.421,14201
!2V2_4OTQ_A,471.551,22410
!2V8_4OQ3_A,436.31,19426
!2VD_4PNU_A,505.401,37532
!2VH_4PNZ_A,422.466,41598
!2VL_4OTF_A,601.782,33287
!2VP_4POJ_A,307.406,7325
!2VQ_4MO8_A,253.279,1842
!2VZ_4PP3_A,307.406,7187
!2W0_4PP5_A,307.406,7404
!2W1_4PHW_A,407.505,24837
!2W4_4PIV_A,428.483,29913
!2W8_4PR4_A,270.26,8814
!2W9_4PRR_A,260.222,9127
!2WB_4PRT_A,322.292,14539
!2WC_4CFU_A,388.484,30811
!2WF_4PTE_A,289.331,16635
!2WP_4OJT_A,267.299,4147
!2WR_4PUU_A,212.155,2643
!2WS_4L4P_A,414.359,56563
!2WU_4PUK_A,231.234,8451
!2WZ_4PX5_A,547.064,24024
!2X4_4PZW_A,371.818,32856
!2X6_4PX6_A,390.462,29513
!2XQ_4CAV_A,457.465,17813
!2XY_3F1O_A,291.226,9630
!2YB_4PHU_A,523.617,20427
!2YC_4Q3A_A,255.313,2693
!2YF_4Q3B_A,255.313,7592
!2YJ_4Q3E_A,262.349,670
!2YK_4PY1_A,382.524,28401
!2YO_4Q4P_A,313.378,17036
!2YQ_4PJT_A,393.454,52378
!2YV_4Q8T_A,321.356,12555
!2YW_4Q8U_A,379.393,13761
!2YX_4Q8V_A,346.366,13544
!2YY_4Q8W_A,364.358,13426
!2ZL_4PKR_A,365.399,12845
!2ZM_4MSA_A,171.197,10730
!2ZV_4MRZ_A,153.139,1968
!302_2HXM_A,345.287,9052
!30E_2XK7_A,415.463,21077
!30H_4PKS_A,366.387,11443
!30L_4QBX_A,347.275,8407
!30M_4QB3_A,307.431,21979
!30X_3G8O_A,367.29,5688
!311_3CH6_A,326.408,14673
!317_3C45_A,454.966,24590
!31A_4UFV_A,368.449,15083
!31F_4BUT_A,309.384,16660
!31U_2ZNK_H,361.482,21489
!31V_4PMM_A,507.651,32251
!31Y_4PMT_A,413.475,18391
!31Z_4QGA_A,487.908,19312
!32B_4QGF_A,527.997,24621
!32C_4QGG_A,544.014,26839
!32F_4BUS_A,295.27,13130
!32K_4QG7_A,499.943,20860
!32U_2ZDA_H,395.498,23395
!32V_4PM0_A,293.428,22036
!32W_4BB4_A,399.445,18557
!330_2IO6_A,416.426,27310
!332_3EBF_A,330.425,12981
!333_2ORR_A,378.381,14187
!334_1O3K_A,355.273,18243
!337_3CTQ_A,594.725,23556
!33E_4TKI_A,292.031,2115
!33H_4TLR_A,446.58,26796
!33M_4QJZ_D,317.368,15100
!33U_2ZO3_H,471.594,28601
!342_2ORT_A,382.476,20629
!346_2BZ6_H,417.431,16863
!348_2CF9_H,448.6,57702
!34F_2Y1F_A,325.062,4288
!34O_3F7Z_A,360.36,11394
!34U_4QMQ_A,418.511,28685
!355_4TOS_A,577.757,53816
!358_1OVE_A,488.376,22775
!35F_3E7O_A,384.475,28420
!35K_4QF9_A,263.249,10762
!35O_4QGE_A,396.443,21097
!35S_4QO4_A,550.495,29545
!35X_4QP9_A,316.444,28832
!361_3HAC_A,319.304,18325
!363_4QP7_A,199.297,19181
!36A_3P8Z_A,518.05,56965
!36I_4BNY_B,297.375,15716
!36M_4TV1_A,180.2,2531
!370_4CAF_A,410.513,22686
!37D_3HYY_A,211.238,10196
!37J_4TWC_A,524.46,28228
!37U_2ZDV_H,370.441,21468
!37V_4QR6_A,359.352,10702
!381_4MS1_A,219.261,5324
!387_4MVY_B,369.266,11678
!388_2IKI_A,415.618,7874
!389_3F7G_E,465.608,30348
!38F_4TXE_A,312.426,13570
!38L_4QRO_A,154.1,1882
!38R_4BGQ_A,363.459,20379
!38Z_4QTB_A,588.682,42470
!390_4QTE_A,505.392,20420
!392_4MW0_B,369.266,11451
!393_3M64_A,363.729,8373
!396_3BI6_A,530.079,60304
!39L_4QPF_A,329.179,15689
!39P_3MVM_A,441.527,26106
!39X_4TYO_A,376.361,18845
!3A9_4CTJ_A,163.15,3958
!3AB_4PML_A,136.151,1774
!3AD_3ONF_A,251.242,16248
!3AM_3AGO_A,346.213,25230
!3AT_4XJ4_A,495.213,36085
!3B6_3B65_A,447.227,10349
!3BH_3FZH_A,282.256,21225
!3BM_3EQC_A,498.648,10419
!3BP_1WTG_H,593.717,27865
!3BX_4U3D_A,450.527,20529
!3C1_4U4S_A,213.257,5382
!3C4_3E6C_C,185.584,1982
!3C8_4U41_A,313.401,23285
!3CM_4FTW_A,466.52,57174
!3CR_4U6Q_A,177.157,2745
!3CZ_3CZR_A,417.522,15684
!3D1_3IAR_A,251.242,16126
!3D8_4U43_A,211.223,7451
!3DE_1Y2C_A,244.289,7755
!3DJ_4U1Q_A,224.213,4597
!3DM_3VXJ_A,154.163,1689
!3DO_5CX8_A,164.156,6871
!3DQ_4B6O_A,309.291,18712
!3DU_4NT0_A,325.209,24976
!3DV_4QYF_A,306.295,12807
!3DW_4QYG_A,399.53,38203
!3E1_3DJI_B,300.309,9359
!3EB_4BPS_A,192.168,2505
!3EJ_3KEJ_A,435.431,15920
!3EK_3KEK_A,454.517,25201
!3EV_3A78_A,416.636,34461
!3F0_4OWM_A,154.119,1952
!3F3_4CAE_A,422.52,22201
!3F4_4BU5_A,246.305,15285
!3FE_4U8Z_A,314.405,24755
!3FL_3FCL_A,349.405,19481
!3FV_4UAL_A,382.911,32119
!3FX_3SFX_B,237.316,6556
!3G5_4UB7_A,439.032,13275
!3G6_4UBT_A,343.48,50140
!3G7_4QYY_A,484.975,22159
!3G8_4W1W_A,327.397,12390
!3G9_4W1X_B,342.819,11615
!3GC_4X8D_A,249.264,732
!3GF_4R3C_A,382.481,26265
!3GG_4UAI_A,279.277,9745
!3GJ_4W1O_A,422.262,9875
!3GP_1LOV_A,361.205,25314
!3GQ_4R3W_A,207.117,2483
!3GS_4W1V_A,355.381,20683
!3GU_3GU8_A,335.358,26969
!3GX_4W5I_A,240.3,9419
!3GZ_4W59_A,162.271,2820
!3H2_4W58_A,148.245,2111
!3HA_4HSL_A,151.119,1708
!3HB_4PAI_A,137.113,1456
!3HF_3OHF_A,607.846,43005
!3HJ_4W4W_A,416.476,16118
!3HM_3GMC_A,152.127,1800
!3HX_2HX3_A,265.313,580
!3I6_4BGH_A,402.267,9279
!3IG_2G1R_A,398.459,15548
!3IL_2A7P_A,204.202,7432
!3IO_1XES_A,210.25,13372
!3J9_4R5N_A,369.39,32145
!3JA_4W8D_A,284.316,16647
!3JC_4W7T_A,253.299,8295
!3JD_4R6E_A,321.396,19339
!3JF_4W9H_C,472.6,29154
!3JG_4W9C_C,385.457,21261
!3JH_4W9J_C,585.758,38476
!3JJ_4W9L_C,585.758,36331
!3JK_4W9D_C,399.483,22010
!3JL_4R4J_A,249.196,3082
!3JM_4R54_A,235.17,2690
!3JU_4W9F_C,415.549,21576
!3K0_4W9Y_A,224.192,384
!3K9_3WYM_A,440.514,25040
!3KE_3KEC_A,442.447,16240
!3KH_4WCD_A,226.302,13325
!3KL_3W5Q_A,373.549,56646
!3LA_2WYC_B,213.293,346
!3LJ_4R9J_A,259.234,12786
!3LL_4RCD_A,442.442,28835
!3LM_3AEO_A,375.314,5124
!3LN_4RCE_A,416.472,23895
!3LO_4RCF_A,447.433,21135
!3LR_3CXO_A,163.149,459
!3M0_4OWQ_A,150.155,1874
!3ML_3HF5_A,155.128,1192
!3MQ_3MQD_A,181.212,5656
!3N1_3N1V_F,240.706,6135
!3NF_3NFZ_A,222.217,3798
!3NG_3PE1_A,348.763,15331
!3NW_3NWW_A,483.653,19785
!3O3_3O31_A,247.225,592
!3O5_4RFD_A,244.311,3949
!3OC_3DZL_A,141.145,3750
!3P1_3LDQ_A,431.489,51747
!3P2_4WIV_A,361.44,19546
!3P3_3P3C_A,361.371,13175
!3P5_3PI5_A,481.423,26843
!3P6_4RFM_A,525.655,62034
!3PG_2WZB_A,183.033,344
!3PJ_3PDJ_A,502.568,27090
!3PL_2XFO_A,134.175,2078
!3PV_4RGA_A,559.516,87352
!3PW_4WKI_A,387.777,16055
!3PZ_3PZ1_B,527.637,22160
!3Q2_3QCX_A,325.368,19944
!3Q3_3QCY_A,430.462,24357
!3Q4_3QD0_A,442.516,27880
!3Q5_3QD3_A,438.526,26697
!3Q6_3QD4_A,438.526,27231
!3QA_4WKP_A,382.501,22688
!3QB_4WH5_A,407.545,44373
!3QC_2FME_A,324.417,11444
!3QG_4RHY_A,542.314,18221
!3QO_3QOA_A,169.222,4888
!3QP_4DBC_A,357.209,5004
!3QT_3QTI_A,352.477,29234
!3R2_4RIF_A,528.341,39713
!3R7_4WMX_A,302.325,6880
!3R9_4NQ6_A,235.347,10866
!3RF_4WNO_A,361.444,21139
!3RH_3RI1_A,273.332,12183
!3RJ_4WNP_A,396.448,19315
!3RM_3RM4_A,368.252,13270
!3RO_3W23_A,295.698,14751
!3RP_3RLP_A,284.141,7585
!3RQ_3RLQ_A,333.172,13241
!3RR_3RLR_A,347.199,12142
!3S3_4RL2_A,364.396,23951
!3SA_1XCW_A,484.472,76749
!3SB_3OXT_A,300.332,12763
!3SE_3SDG_A,360.355,14578
!3SF_3SFI_A,374.381,16266
!3SH_4RLI_A,372.868,11303
!3SK_4RLF_A,135.14,1768
!3SQ_4WPD_A,166.195,7901
!3SW_4RMD_A,353.518,11456
!3T1_3T11_A,446.925,19580
!3T5_3TC5_A,470.425,52439
!3TC_2NOA_A,233.288,14654
!3TJ_3TDJ_B,230.259,5784
!3TN_2P1T_A,379.469,13492
!3TO_3KN0_A,323.432,10886
!3TP_2HHA_A,379.454,19822
!3TU_3NU0_A,515.582,40441
!3TW_4WRB_A,366.414,15833
!3U1_4WRS_A,434.461,34078
!3U5_4WSY_A,352.476,23903
!3U6_4WT6_A,385.549,23986
!3U9_4CNH_A,348.395,12660
!3UE_4RPU_A,416.492,19626
!3UG_4WUQ_A,311.276,8466
!3UH_4RPQ_A,405.38,14881
!3UJ_4WUY_A,584.838,40580
!3UL_4WUA_A,349.35,11756
!3UW_4RRN_A,383.396,40231
!3UX_4RRO_A,397.423,38955
!3VD_4WWO_A,427.926,32994
!3VL_4WXH_A,570.608,46911
!3VO_4WY1_A,284.325,13354
!3VS_4WYC_A,187.198,6324
!3VW_4WYE_A,190.262,8883
!3VY_4WXP_A,197.274,12327
!3W4_4A7B_B,495.61,30367
!3W6_4RUY_A,214.261,2744
!3W7_4WZ8_B,403.561,39384
!3X1_4WWZ_A,197.294,333
!3XC_3NLY_A,411.484,23818
!3XO_4X5R_A,484.907,37081
!3XS_4LS2_A,352.387,11088
!3XV_4X60_A,384.452,18180
!3XY_4X5Z_A,480.593,36232
!3YF_4ZZ1_A,445.449,17496
!3YG_4ZZ2_A,445.449,16494
!3YH_3V13_A,462.501,18314
!3YO_4RX5_A,539.668,41180
!3YR_4XHK_B,403.426,19216
!3YS_4X7I_A,390.407,17007
!3YT_4RX9_A,394.454,23450
!3YV_4RX7_A,399.473,23448
!3YX_4RX8_A,376.5,31605
!3Z2_4X7H_A,574.586,25761
!3Z3_4X7K_A,558.605,27833
!3ZA_4IGT_A,247.225,583
!404_3PJ8_A,362.513,32487
!409_4HWO_A,401.44,20118
!40F_4XAQ_A,184.169,6167
!40U_4XHD_A,420.973,22128
!40W_4XIP_A,296.364,11019
!410_2ZN7_A,556.425,19784
!413_1W7X_H,538.594,22143
!415_4MW5_B,348.847,11348
!417_2P8S_A,426.423,42165
!419_3F7H_A,519.698,46147
!41D_4XJJ_A,245.295,3044
!41E_4XJM_A,414.518,14595
!41G_4CB7_B,343.294,10642
!41K_4XKR_A,189.189,1756
!41L_3PMY_A,260.355,16067
!41N_4XJP_A,352.384,14008
!41O_4XJO_A,352.814,12545
!41V_3X31_A,404.626,31717
!421_1ZSK_A,378.401,12960
!42C_4FCP_A,173.259,13767
!42K_4FKQ_A,366.419,25756
!42Q_3VHE_A,454.441,23118
!42Z_3OUI_A,296.15,16744
!431_4HLK_A,236.265,11296
!437_3NNV_A,414.5,18421
!439_2Y80_A,485.018,25220
!43C_4XUA_A,364.487,19756
!43D_4XUB_A,373.519,27118
!43E_4MWD_B,359.294,9722
!43G_4XUC_A,266.314,12086
!43J_4XUE_A,277.297,11886
!43K_4XKX_A,443.405,24292
!43L_4XT2_A,435.116,12752
!43N_4XWA_A,589.081,26760
!43O_4XWY_A,262.304,7713
!43P_1YC4_A,270.287,12286
!43Q_4S3B_A,277.083,657
!43T_4S1G_A,424.511,17653
!43U_4XY8_A,320.145,11727
!43Z_4XYX_A,287.715,14293
!440_3B92_A,284.394,3091
!443_3KL6_A,479.977,27787
!448_2QOE_A,422.348,18530
!449_4CWD_A,157.21,3680
!44F_4MW1_B,354.875,10229
!44I_4Y7B_A,564.14,48998
!44J_4XTU_A,578.729,72651
!44L_4XTY_A,582.693,71617
!44O_4XU1_A,565.71,60864
!44U_3DA9_B,380.503,24715
!44X_4XYF_A,456.533,33684
!454_3IGB_A,291.37,15666
!455_2XBW_A,537.992,26521
!458_2B1V_A,260.328,18879
!45E_4X3T_A,398.452,14664
!45I_5AMD_A,382.411,9123
!45K_4FKR_A,383.444,14019
!45S_4YES_B,375.872,16552
!461_2WYG_A,473.004,18475
!467_4YTH_A,439.859,22881
!469_3ZSH_A,523.083,46502
!46C_2ZDT_A,452.95,27493
!46G_4XMO_A,421.399,21185
!46K_4FKS_A,414.458,14288
!46M_1X1I_A,249.195,14290
!470_3PLZ_A,385.584,20022
!472_3IN3_A,344.39,16494
!474_2QTB_A,458.589,49126
!475_3CUV_A,327.29,27289
!476_4JZX_A,320.195,4500
!477_3V8T_A,389.547,43420
!478_3NU6_B,505.627,25734
!47D_2PDH_A,350.757,11598
!47N_4AK7_A,324.281,50234
!47W_4UMT_A,389.49,20411
!47X_5AV0_A,270.237,11900
!486_2W8Y_A,429.594,42010
!48T_4AL1_A,500.544,24632
!48W_4Y71_A,507.002,29284
!490_4XY2_A,425.482,20384
!492_3FU5_A,196.312,6927
!499_4Y85_A,334.46,36295
!49A_1F8E_A,290.293,14725
!49D_4Y86_A,364.893,33615
!49G_4Y2J_A,221.342,11072
!49K_4Y2H_A,255.355,13800
!49P_4Y2S_A,232.202,7442
!4A3_2HDR_A,152.127,1845
!4AA_1YFW_A,185.565,1728
!4AD_1X54_A,469.387,47889
!4AM_1F8C_A,290.27,13747
!4B0_3RPS_A,492.787,7000
!4B2_4YBI_A,320.36,12453
!4B3_2QBQ_A,508.425,19828
!4BC_1YC1_A,371.364,16747
!4BF_2AG6_A,244.085,3890
!4BG_3CHO_A,257.308,8789
!4BS_3CHR_A,285.361,11065
!4BT_1D1X_A,282.428,3436
!4BV_4YBT_A,513.566,22664
!4BX_3KAC_A,189.191,6390
!4BY_3KCE_A,182.24,12682
!4CC_4JN2_A,479.575,28689
!4CD_3K97_A,331.793,11994
!4CS_2VPN_A,141.148,3311
!4CT_3OZC_A,399.982,39032
!4D2_4CJP_A,383.418,14368
!4DC_4DCH_A,378.509,13527
!4DF_4YJO_A,455.921,18496
!4DJ_4YJR_A,414.463,18255
!4DK_4YJQ_A,441.485,21023
!4DL_4YJP_A,437.475,16994
!4DN_4YJS_A,451.502,18517
!4DS_4CLZ_A,452.505,10131
!4DZ_4YL0_A,394.94,42581
!4E5_4YMA_A,250.227,13152
!4E7_4YMB_A,276.308,18131
!4E8_4V3X_A,330.423,13314
!4EJ_4YMJ_A,334.438,21495
!4EZ_4YO8_A,287.445,19401
!4F0_4YML_A,303.467,30438
!4F4_4YOI_A,482.641,24418
!4F8_2XP7_A,235.216,11559
!4FF_2XP5_A,205.233,10511
!4FI_3KAI_A,402.466,23198
!4FZ_3A8A_A,149.17,2233
!4G2_2XP6_A,240.686,10724
!4G8_2XP9_A,377.35,14026
!4GD_4YO6_A,330.428,25115
!4GZ_4YQD_A,394.51,15195
!4HF_2FMN_A,447.465,17473
!4HG_2G1M_A,370.099,7191
!4HP_2YYJ_A,151.139,2125
!4HV_4HVA_A,406.431,16729
!4HW_4YTC_A,344.373,12326
!4HX_2HX4_A,348.359,4007
!4I5_5D7Q_A,271.806,25548
!4J8_4YXI_A,170.209,2224
!4JC_4YXO_A,185.243,2072
!4JE_4YXU_A,199.27,2221
!4JV_4YUZ_B,281.332,10917
!4JW_4YV0_B,269.295,10244
!4K0_4AOI_A,352.352,20990
!4K6_4YZU_A,360.412,15250
!4KB_4Z1K_A,347.366,10332
!4KC_4Z1J_A,315.367,9347
!4KR_4KOR_A,272.278,14986
!4L2_4Z6H_A,270.326,11216
!4L3_4Z6I_A,461.553,26019
!4L6_4Z3V_A,318.333,16169
!4LC_4Z2B_A,491.541,34664
!4LN_4Z0K_A,402.449,19675
!4LO_4Z55_A,578.749,26852
!4LR_4ZAL_A,164.096,274
!4LV_4ZA7_A,161.177,2274
!4LW_4ZAB_A,165.141,2146
!4M0_4OWS_A,150.155,1709
!4M1_4ZAE_A,517.494,35584
!4M7_4ZBF_A,432.511,16554
!4MA_4RLF_A,135.14,1853
!4ME_4B35_A,183.247,11596
!4MK_4MKC_A,559.143,19919
!4MS_3D5M_A,570.053,22478
!4NK_4ZFL_A,460.482,4674
!4NM_5AGY_A,169.201,1942
!4NP_4WOH_A,217.073,2656
!4NR_4CM4_A,252.311,19591
!4NY_4ZG6_A,438.922,23811
!4O0_4ZG7_A,537.985,20902
!4O1_4Y76_A,551.078,36412
!4O6_4Y79_A,441.929,23207
!4OA_4Q0A_C,375.565,55977
!4OQ_4ZJI_A,373.875,16014
!4OR_4ZJJ_A,457.971,20926
!4P0_4ZJS_B,166.24,14935
!4P6_4ZJT_A,254.35,8160
!4P7_4ZK1_A,237.3,8288
!4PS_3K9W_A,435.304,712
!4PX_5C2H_A,350.371,20579
!4Q1_4ZON_A,479.568,37775
!4Q3_4ZOM_A,510.003,25926
!4QO_4ZQN_A,399.914,12445
!4RB_3BQR_A,325.342,15251
!4RG_3T55_A,227.235,5927
!4RU_4ZLY_A,188.186,5426
!4RV_4ZLZ_A,279.297,12813
!4RX_4ZSQ_A,365.878,29368
!4RY_4ZSR_A,365.878,23163
!4RZ_4ZSP_A,323.841,18811
!4SP_2IW9_A,402.471,16291
!4SQ_4ZYB_A,280.195,544
!4SS_4ZYC_A,532.998,17976
!4SV_5FP9_A,137.116,1868
!4SX_4Z6S_C,188.158,1975
!4T6_4ZY6_A,392.929,31594
!4T7_4ZXW_A,188.222,5998
!4TH_4ZYI_A,556.094,21725
!4TN_2P1U_A,393.495,15541
!4U8_4YL1_A,434.59,24673
!4UE_5BOY_A,281.394,24591
!4UN_2H04_A,454.479,13944
!4UP_4FUB_A,289.351,16081
!4V2_4ABQ_A,194.21,5988
!4V3_5BRH_A,401.388,31029
!4V5_5BRF_A,327.33,27006
!4V8_5BUE_A,383.446,15014
!4V9_5BUI_A,294.326,11816
!4VB_5BUJ_A,293.323,11865
!4VE_5BVO_A,429.446,20372
!4VF_5BVD_A,467.948,23020
!4VG_5BVE_A,481.975,22484
!4VJ_5BVF_A,481.975,26863
!4VR_5BWU_A,362.224,11417
!4VS_5BWT_A,202.213,5924
!4VT_5BWR_A,250.255,8288
!4VU_5BW2_A,189.277,14896
!4VW_4CJ5_A,397.444,14174
!4W4_5BWX_A,373.812,11081
!4W6_5BWW_A,313.354,12433
!4WL_3ZNN_A,166.177,4366
!4XB_4B14_A,396.456,18153
!4XF_5C3K_A,181.215,3996
!4XS_5C1W_A,203.069,4229
!4XU_5C2H_B,453.988,14537
!4XV_5C28_A,183.638,4586
!4XY_5C29_A,225.718,5124
!4Y0_4UWC_A,323.346,10690
!4Y1_5C2E_B,389.902,9276
!4Y2_5C2A_A,308.83,7306
!4Y5_5C4S_A,479.763,17641
!4Y6_5C4T_A,487.895,30897
!4Y7_5C4U_A,486.824,22278
!4YA_5C49_A,410.457,50852
!4YQ_4C7J_A,378.486,38232
!4YX_5C8N_A,425.55,21890
!4ZH_5CAP_A,427.585,24295
!4ZJ_5CAQ_A,408.537,32432
!4ZK_5CBR_A,327.163,13697
!4ZQ_5CAS_A,483.463,25749
!505_2VIN_A,180.267,3791
!507_3OOM_A,345.459,24824
!508_3UFL_A,451.622,37190
!509_2H4K_A,355.161,8573
!50E_5CEP_A,358.425,23343
!50F_5CEQ_A,398.545,37354
!50H_5C26_A,398.479,21272
!50J_5C27_A,531.626,27397
!50O_5CF6_A,409.546,48738
!50Q_4BQG_A,271.096,5633
!50R_5CEI_A,410.23,9608
!50U_2ZDK_A,385.523,20740
!50V_5CF8_A,448.648,57480
!50W_5CF5_A,449.572,18580
!50Y_5CF4_A,410.513,19083
!511_4DBW_A,350.817,19700
!512_2HB1_A,279.065,941
!513_4ABF_A,243.143,6627
!516_3GT9_A,505.695,41656
!51U_2ZF0_H,366.477,21971
!51Y_5CJ6_A,264.751,9870
!520_5E2R_A,351.399,11759
!521_2NTA_A,327.787,11317
!524_2QT9_A,439.59,49576
!528_2PIY_A,495.549,22718
!52B_3LN0_A,312.049,9092
!52C_4AJ2_A,179.586,5788
!52H_3COW_A,468.526,47316
!52U_5COK_A,576.701,41438
!52W_5CON_B,592.701,48699
!532_3S7M_A,349.429,15583
!533_3FMH_A,427.472,33363
!538_3KMG_A,524.693,39086
!53C_5CQ4_A,136.148,1792
!53H_3COY_A,460.485,35096
!53R_3F0U_X,359.444,12458
!53S_3EEK_A,373.471,13286
!53T_3EEL_A,387.497,12871
!53U_2ZFF_H,352.45,21629
!540_3SN7_A,349.466,35770
!542_3HVH_A,544.575,57650
!549_5CI9_A,203.217,6012
!54H_3COZ_A,454.522,46122
!54M_4B77_A,344.41,14587
!54W_5CUC_A,163.216,2322
!54X_5CTU_A,234.297,9772
!54Y_5CUE_A,173.6,791
!550_3EDZ_B,419.45,22819
!559_4Z1S_A,420.938,24073
!55C_5CQG_A,330.357,11347
!55D_5CTW_A,212.269,1512
!55G_5CTX_B,371.415,24101
!55H_5CTY_B,295.319,16725
!55M_5CXH_A,399.463,21816
!55V_3QLS_A,357.427,8771
!565_2IIV_A,344.352,18127
!566_4U0J_A,286.369,17201
!569_3INH_A,446.378,19097
!56D_4KIB_A,177.177,3002
!56H_5D1J_A,381.536,13608
!56M_5D25_A,412.524,17976
!56N_5D21_A,256.252,22045
!56R_5D1T_A,395.448,14314
!56W_5D2R_A,393.306,1468
!56Y_5D3T_A,345.436,18688
!56Z_3S1H_A,404.463,9431
!570_1FM9_D,545.604,21858
!578_2PJ1_A,449.414,19953
!57D_3EBO_A,254.237,11915
!57F_5D3L_A,435.537,9972
!57G_5D3H_A,437.51,10383
!57J_5CTB_A,403.474,18417
!57L_5CTE_B,426.552,26351
!57U_5D6P_A,266.319,7795
!57W_5D7C_A,358.397,21894
!57X_5D7D_A,337.399,18223
!57Y_5D7R_A,395.412,18618
!583_5D9L_A,256.3,11047
!585_3FQS_A,470.454,14869
!589_3OY1_A,469.578,29319
!58D_5DAQ_A,310.347,11967
!58J_5DAV_A,308.331,9966
!58K_5DAW_A,280.321,11472
!58L_5DAX_A,266.295,11200
!58X_5DF1_A,167.225,308
!591_3S7L_A,366.44,22103
!592_4AWQ_A,484.589,29042
!593_3IND_A,324.44,34903
!594_4XTZ_A,583.678,70356
!59D_5DE1_A,511.631,42934
!59E_5DFD_A,428.548,33605
!59K_5DD9_A,400.445,15143
!59T_5DEY_A,493.965,32440
!59U_5DFP_A,527.124,39184
!5AD_4S27_A,260.313,35208
!5AE_4QD3_A,248.236,24073
!5AS_1RZY_A,383.444,40620
!5AV_5DH4_A,302.847,17001
!5AY_5DH5_A,389.538,34869
!5B2_3E63_A,218.318,15042
!5B3_3E64_A,353.503,19092
!5B9_5DIQ_F,277.294,9533
!5BC_3NOA_A,554.696,32324
!5BE_3NLB_A,393.59,48967
!5BJ_5DJP_F,296.383,23007
!5BO_3SIE_A,504.461,22513
!5BU_4P5A_A,402.069,27372
!5C1_4A6W_A,237.619,8099
!5C3_4BV5_A,297.393,16646
!5CA_2Z0X_A,459.542,49956
!5CN_2I0Y_A,339.388,11214
!5CU_4LAM_A,156.096,4043
!5CX_5E2S_A,274.358,8904
!5D0_5DKQ_A,420.547,16327
!5DA_5DM4_A,555.676,32998
!5DE_1Y2E_A,263.335,12326
!5DR_3S9U_A,359.444,12295
!5E5_5DHJ_A,219.306,15393
!5E6_5DIA_A,395.544,32958
!5EL_2YIG_A,454.54,24666
!5FF_5DU4_A,463.516,33880
!5FK_5DU8_A,452.468,33652
!5FN_2WZI_A,221.183,10849
!5FU_2QCF_A,340.156,18867
!5FX_4BC5_A,152.121,314
!5GP_3N1S_A,361.205,23963
!5GW_3V0M_A,477.233,31089
!5H5_5DXT_A,390.48,26165
!5H7_5DWR_A,441.469,27163
!5H8_5DPE_E,469.468,10412
!5H9_5DPF_E,483.495,12716
!5HA_3TPP_A,579.73,30898
!5HG_2G1A_A,280.241,15061
!5HI_3CCZ_A,530.608,34062
!5HY_3QVL_A,157.104,1693
!5ID_2VUW_A,400.213,35198
!5J9_5E13_A,441.404,27844
!5JA_5E1S_A,529.68,33883
!5JG_5E1E_A,429.96,32513
!5JM_5E2O_A,519.96,19676
!5JN_5E29_A,430.451,13192
!5L0_5E9V_A,360.409,22850
!5L8_5EAE_A,312.194,10364
!5LI_3SW8_P,276.096,3229
!5LU_5EAG_A,380.697,11160
!5MM_3TU9_A,352.126,1426
!5MN_5EAM_A,433.609,26406
!5MO_5EAP_A,428.546,20330
!5MY_4O4E_A,569.976,23471
!5N2_5ECE_A,458.555,29167
!5NE_5HMC_A,185.199,5350
!5NN_4UVZ_A,244.332,16050
!5NQ_5EGU_A,484.618,20149
!5NR_5EGS_A,220.354,14004
!5NY_5EGM_A,562.109,42048
!5OF_4YC0_A,211.238,13526
!5OU_5EIS_A,304.732,10576
!5P3_3NTY_A,247.654,7573
!5PK_5EK3_A,286.412,23179
!5PP_4BNG_A,256.339,6539
!5QC_2FZZ_A,589.588,40810
!5R1_2XK8_A,410.4,14902
!5RD_5EKH_A,242.338,3742
!5RI_4C7T_A,410.426,10957
!5RM_1XM6_A,265.305,8849
!5SP_3OVR_A,228.094,491
!5SZ_5EYC_A,406.498,39703
!5T0_5EYR_A,330.488,16553
!5T1_5EYD_A,485.639,52273
!5T4_5EZG_A,289.376,15625
!5TB_5F04_A,330.488,16527
!5TE_5F0C_A,300.438,13089
!5TO_5F1J_A,195.301,9055
!5TZ_5F2S_A,220.228,6607
!5U1_4UCT_A,215.296,13995
!5U8_5F3C_A,379.411,17752
!5UD_4PB2_A,262.192,15907
!5UF_5F2N_A,188.264,332
!5UM_3R17_B,313.348,7375
!5UN_3R16_A,295.357,6844
!5V2_4UIY_A,490.583,30172
!5V3_5F5C_A,266.298,9787
!5V7_5F32_A,244.253,10779
!5VO_5F6R_A,205.23,3019
!5W4_5FBX_A,318.369,13653
!5WF_5FBN_C,579.573,34384
!5WS_5FE9_A,266.316,6824
!5WT_5FE8_A,230.262,5959
!5WU_5FE7_A,194.23,4698
!5WW_4UVO_A,266.295,12198
!5WX_5FE3_A,164.161,5083
!5WY_5FE4_A,179.173,4603
!5WZ_5FE6_A,169.244,10057
!5X0_5FDZ_A,384.426,14377
!5XD_5FFY_A,375.442,10628
!5XE_5FG6_A,440.312,12116
!5XF_5FG5_A,380.44,14043
!5Y0_4AN3_A,482.193,10423
