QPUKPTCFMVZMTM-NFBUACBFSA-M,QPUKPTCFMVZMTM-ZNWBIBPKSA-M,0
NNZDBCPMOOEFTE-UHFFFAOYSA-N,NNZDBCPMOOEFTE-UHFFFAOYSA-N,3.0791768914411257
LGXVKMDGSIWEHL-UHFFFAOYSA-O,LGXVKMDGSIWEHL-UHFFFAOYSA-O,4.130233720097034
CJBJHOAVZSMMDJ-HEXNFIEUSA-N,CJBJHOAVZSMMDJ-HEXNFIEUSA-N,3.512339323515368
NGKHDSWSPXFWOE-UHFFFAOYSA-N,NGKHDSWSPXFWOE-UHFFFAOYSA-N,1.5761695287267548
IPFSIVVOJSEJOL-UHFFFAOYSA-L,IPFSIVVOJSEJOL-UHFFFAOYSA-L,2.3876036983813043
RLLQMCBJNDRXGR-UHFFFAOYSA-N,RLLQMCBJNDRXGR-UHFFFAOYSA-N,1.4890948339597543
YVPGZQLRPAGKLA-UHFFFAOYSA-M,YVPGZQLRPAGKLA-UHFFFAOYSA-M,2.5228281519892737
UMTJSMNVWNTILS-CGTJXYLNSA-N,UMTJSMNVWNTILS-CGTJXYLNSA-N,2.297904194281351
RXDVFLTWXCTCEX-UHFFFAOYSA-L,RXDVFLTWXCTCEX-UHFFFAOYSA-L,2.2076819895949047
VLOGKAVNBJBYON-UHFFFAOYSA-O,VLOGKAVNBJBYON-UHFFFAOYSA-O,2.267363402601401
NLHYHLPSUOFMHW-UHFFFAOYSA-N,NLHYHLPSUOFMHW-UHFFFAOYSA-N,1.4917046561057385
GGLSXVTXDCCVHX-RUZDIDTESA-O,GGLSXVTXDCCVHX-RUZDIDTESA-O,1.619515404132626
HGEJNHUGVPFHIF-UHFFFAOYSA-N,HGEJNHUGVPFHIF-UHFFFAOYSA-N,0.9656658640439112
IYKUBGQVTQQVJG-ZCXUNETKSA-N,IYKUBGQVTQQVJG-ZCXUNETKSA-N,0.9023525622348008
SBLMCLDRWJNEJK-UHFFFAOYSA-N,SBLMCLDRWJNEJK-UHFFFAOYSA-N,4.371720486517328
SIHPQWGESUQLJI-UHFFFAOYSA-N,SIHPQWGESUQLJI-UHFFFAOYSA-N,2.3225044628858678
OHLUERTUZNIQEE-GOSISDBHSA-N,OHLUERTUZNIQEE-GOSISDBHSA-N,3.25916415192869
VQLNKQZLPGLOSI-UHFFFAOYSA-P,VQLNKQZLPGLOSI-UHFFFAOYSA-P,3.4495929426071967
