MW,RMSD
447.53200000000015,2.1814171096879105
439.5190000000002,1.8701698009622638
462.52600000000035,0.7467867065201395
547.6740000000003,3.259922883557209
302.277,1.2892497164747356
294.218,0.17998707317532212
286.209,0.9995661519379878
413.4570000000003,1.753545767064393
390.5040000000002,1.5488914555482964
452.32600000000014,1.2083169318995364
382.4920000000002,0.9504678363092919
234.28400000000002,1.4070952955992706
490.62200000000024,2.1950854540792464
270.29200000000003,0.8338796163415966
368.3640000000002,1.515124636796021
528.5400000000002,2.622478006818796
374.44700000000006,2.3496164381204667
542.5670000000002,1.2056792429498722
571.604,2.851942295127263
473.5360000000001,1.1274516462115511
404.4730000000001,2.4699823276747463
427.3620000000001,2.054754118250133
500.43800000000016,1.8758812090532455
404.45000000000033,2.7806175365874743
541.8380000000002,1.6382724136286322
576.6680000000003,3.2951998274952685
311.3570000000001,1.318350274944154
521.6650000000004,2.2019398882791132
435.59200000000027,0.8344987172455575
368.48100000000017,2.3025008825451367
494.66000000000037,0.5600865792466203
313.357,0.34728724262109995
516.6380000000003,3.2832739899752568
269.31999999999994,1.2792941001281333
534.6770000000001,3.2702672469002754
420.2730000000002,2.088387020329833
294.382,0.7360407638273072
150.22099999999998,0.7852173319613629
484.46800000000025,2.8886553940446196
384.3950000000001,1.3145904712997387
430.7230000000003,0.9913192843729782
408.25600000000003,1.1066866728737987
252.273,0.4613286377365258
393.81000000000006,2.0796941311778046
308.772,1.710084365412867
325.774,1.8000403119413675
323.78700000000003,1.8576410685654499
446.36700000000013,1.5288583360707406
339.3800000000001,2.227451963900884
330.40500000000003,1.8021653274077878
369.3970000000001,2.5392105123256195
323.37200000000007,1.00776724129647
460.37300000000016,1.2155123842062312
340.40300000000013,1.6534963813209658
427.2780000000002,1.5346082492546886
407.5190000000002,2.661714881914032
465.91600000000017,2.3645897714493658
325.29,1.7652372566131331
434.4710000000002,2.0384320622668817
262.338,1.151650536503734
195.21799999999996,1.5369699363392135
347.41800000000006,2.5361266681035537
245.326,0.9774214318008725
305.317,2.0482111116554935
339.762,1.900395747442498
499.49500000000023,1.4211024931597445
389.31300000000005,3.0003687950374123
526.6610000000004,2.273118696369602
538.6500000000002,2.4887739013974697
247.05599999999995,1.8553347144896293
259.06699999999995,1.8157188671198108
337.40199999999993,0.8774109742848907
227.02499999999998,1.934472492706429
444.65600000000023,1.5913752626044246
336.23099999999994,0.8929201612552546
350.3340000000001,2.4654992822706334
225.251,0.13938167879428484
407.84800000000007,1.9091171798755082
268.276,1.1121210736919345
244.22199999999998,0.7253975311919303
273.332,0.41118185873664137
194.621,0.10534673585207209
188.18599999999995,0.8790531648371149
211.22,0.4214047347455794
329.17699999999996,1.7367201912567891
546.3390000000003,2.341663970420334
431.56100000000004,1.5459286483689785
401.5350000000001,1.5076825966149594
386.1950000000001,2.1145366002798385
236.17899999999997,2.0247150187692844
337.442,1.453119413473004
550.7880000000001,3.3749064159976903
496.4660000000003,1.899624174179716
199.09399999999997,1.4688730165525161
255.281,0.5081181026660132
245.29999999999993,1.3163295712167125
280.331,1.27432446664276
555.7270000000001,2.81719615411885
415.4970000000002,1.8285580899763185
165.124,0.15643209526889104
307.285,1.7077075571669373
264.221,1.4330369985768845
446.45300000000015,1.316291244169753
304.29300000000006,0.7751459137961153
342.34200000000004,1.855915362722918
499.4770000000004,1.640192450853696
547.9990000000001,2.056313374613903
304.293,1.4283651574832457
179.15099999999995,0.4064920688715915
360.39300000000014,0.680918370031684
491.5920000000003,2.5366067366832294
404.4590000000002,2.920235637702933
313.1820000000001,1.1697943825514714
245.04,2.368022733491708
405.5040000000003,3.5106428722189644
593.8140000000002,3.2769783657036555
297.24700000000007,1.9386682032802038
431.45600000000024,1.9223052719075744
311.27400000000006,1.9118240180456587
374.116,2.627488863291524
588.7520000000003,3.038038691196901
462.14100000000025,2.7982877100978283
584.2880000000004,3.4258071053189205
472.37400000000025,0.7764432561408748
161.22799999999995,1.0157284889308753
534.5860000000002,1.7260602122865139
370.87600000000015,1.6045849580232527
488.6110000000003,0.7061429356976241
318.43999999999994,1.8945453587095022
326.4850000000002,1.0704422057343925
406.4730000000001,2.5264429245905657
340.80600000000004,1.54468112807492
390.4640000000001,1.2968447890349022
530.3400000000001,2.1922220255093867
386.41100000000006,0.6512142346550347
439.5610000000003,1.9609532791695667
333.41700000000003,1.083814766879859
259.305,1.4655047162160852
341.415,0.7700183787330693
271.20799999999997,1.7373585567172334
563.6780000000003,2.165420299280547
347.3960000000001,1.3727349912550968
381.504,1.1614369119321948
308.345,1.6161604438552477
332.43100000000004,1.6064992235166629
327.3880000000001,2.077230862352055
362.4530000000001,0.6381313809409157
376.48000000000013,1.0439367698388582
339.42,0.7473155795659043
521.9880000000004,2.4685143175343236
517.5070000000003,2.319813769957265
533.5440000000002,1.825527846528283
222.247,0.10920783437874401
198.22500000000002,0.8927820004405531
313.36100000000005,1.8366784763038515
222.24799999999993,0.441810289959934
207.229,0.8586900854736119
305.37699999999995,1.6250441530510582
207.23300000000003,1.0830701540038614
267.285,1.1880271592461493
260.362,1.509771126505177
207.298,1.668576676568412
248.28900000000002,1.1211136200543985
477.40800000000013,2.185436845255054
571.6160000000003,2.1488849183966736
588.2510000000003,4.219133950090607
443.3650000000001,1.2580107748856786
287.243,1.3964826300370208
459.0140000000001,1.9743132591828354
396.42100000000016,2.402433375057786
233.203,1.8009904306221083
388.5530000000001,2.6749205236206173
389.5410000000002,2.7948194251116965
414.48200000000026,2.9735487736934316
414.9180000000001,1.1232070652642279
422.28700000000003,1.9644752934206329
454.33200000000016,3.304708012351548
318.3740000000001,1.0445029496624048
400.5470000000003,0.7080968500684848
290.73,0.9695227838446641
316.358,1.682343410076056
261.346,1.4037266856955692
212.14199999999997,1.8190506659271743
484.4620000000002,3.9686806782490915
324.282,0.7438434484803661
504.4380000000001,2.0583274115331784
359.45500000000004,1.0725507181091172
478.61000000000024,2.814569565326713
462.6110000000003,3.10595917599064
475.6130000000002,1.5233838700605526
423.5650000000004,0.947532143406966
333.41100000000006,2.2091776239442487
496.64100000000025,1.771662016568139
167.033,1.0213581111815344
233.264,1.1702348624512644
294.16999999999996,1.1187410409395535
263.36099999999993,1.7529465516867049
519.5630000000002,3.1227066188207147
370.46000000000004,2.6839270407667803
356.45400000000024,1.6926967662059837
395.34400000000005,0.9210827350830251
290.37000000000006,0.8542787860030207
311.341,2.3761967619888344
397.89100000000013,2.336482484442712
377.44400000000013,3.3003755239859176
451.4520000000001,2.02323570476568
417.44300000000015,2.0743721635763315
372.8400000000001,1.9511784491847857
437.5930000000003,1.665226710571765
461.6140000000004,2.524075945788916
350.20500000000015,1.592588041462851
445.3560000000001,1.4256635225802554
356.4540000000002,1.8467798859984539
335.0829999999999,0.22661653225206993
206.20899999999997,0.07429496016578942
380.3850000000001,1.517192241324288
159.18499999999997,0.8022343165709904
429.9320000000001,2.4690148663404976
402.44200000000006,1.5746532998845995
503.4770000000002,3.957426277875234
449.35400000000016,2.082003035431762
584.5110000000003,3.256646001614722
472.5930000000002,3.881998146473546
263.366,0.9242779219504268
180.13600000000002,0.9195114999018988
258.08299999999997,2.043562665029342
274.12699999999995,1.60798012353098
432.5090000000001,2.6815378164061068
368.48100000000017,2.0903929952876705
373.5010000000002,1.228708200643864
410.46500000000026,0.97510426116062
557.6420000000003,1.922364859247222
160.149,1.7449606690739448
433.59400000000016,1.2481157273333012
260.34099999999995,0.8213641202623049
366.3280000000001,0.7966042603194894
349.454,2.199196393297078
305.11899999999997,1.3585020672287902
387.52800000000025,2.5285140572109617
184.24200000000002,0.772293715619203
517.7640000000002,1.7711115807824456
252.277,1.6459386874339181
342.3770000000001,1.9041006636464493
229.30700000000002,1.0022075024497759
136.194,0.676427817299757
302.40299999999996,1.144257040232462
329.3830000000001,1.5502865850087675
361.83200000000005,0.8612289481101504
343.3820000000001,1.7861779685173218
255.277,0.6755983722588664
430.6530000000001,1.1373076989900446
320.2830000000001,1.8693871685957635
464.5410000000002,1.7706757414578125
470.9530000000002,1.93251877132201
168.041,1.1887380373580763
526.0330000000004,2.78668964408348
312.474,1.8702041480155904
301.25100000000003,1.215138286378502
178.14000000000001,0.5983794423221251
460.47600000000006,3.9040222238086026
294.218,0.19036377773943247
269.32599999999996,2.041526412105512
161.201,1.2505548699882698
447.56400000000025,1.597628993628014
273.364,0.7690002953352004
415.4970000000001,1.1770320177328828
415.57400000000007,3.5414026358482666
337.4270000000002,0.9761073636928618
352.785,0.5120027298092097
268.268,0.20385947667803606
270.24,1.4154241973637354
238.19499999999994,0.988522813555945
357.3880000000001,1.9385416111034488
299.172,1.8670319076859605
347.3990000000001,0.8854856332749306
420.2850000000001,2.518022545924663
254.24099999999999,0.20709887133194485
491.95300000000015,3.222386575081614
359.8170000000002,1.5369868003204021
149.12499999999997,0.5209362070006223
155.55999999999997,0.09511506996742401
255.22899999999996,1.3430180312594282
211.23999999999998,1.1189592489507731
529.5450000000002,2.4430121983450555
371.4150000000001,1.73355232048954
375.8340000000001,2.1842144730437902
284.362,1.2637943528243814
389.4790000000001,2.5313842776697864
359.4530000000001,1.7544015740955028
326.4290000000001,2.0715732865019274
386.3860000000001,2.198689015938332
371.828,2.2205078345293967
355.4160000000001,2.2290335863202704
339.3500000000001,1.00933462705677
430.379,1.7826261525070022
280.331,1.488552184589181
497.6190000000003,2.1575364766380662
391.2740000000001,2.4073069181828153
479.4330000000002,3.669305890864356
557.5470000000003,4.004340834919787
224.201,2.1801178891336637
386.884,0.9931193919423665
427.94500000000005,2.4298418158838553
195.218,1.4282350042359202
423.54100000000005,1.6031699903665368
175.12399999999997,1.2583233029570033
451.5320000000002,2.8731285945026555
405.50700000000006,2.066741879562577
166.173,1.1316896316930778
424.2880000000003,1.8135123247544866
425.5320000000002,2.3995278905389776
374.4220000000001,1.3844562771325162
435.8930000000002,2.2491287513316935
370.40900000000016,1.1042406831067462
368.82800000000003,0.1821913708177142
338.4150000000002,1.9211308338362616
403.95500000000015,2.6013949823135043
440.7700000000001,2.9689049252064743
470.01800000000026,3.7053115851479372
427.9370000000001,2.506969999175121
525.7380000000003,0.5679328200966802
445.5450000000003,2.222059853314904
560.6820000000004,3.0939884675625775
432.5520000000002,2.079785128513788
158.204,0.9661930730702875
410.5430000000002,0.9050211999283729
457.9650000000001,2.360920593253734
506.61400000000026,1.6256873488239383
233.288,0.5093511402999279
278.097,1.510274379529967
384.43400000000014,1.5974759168537949
330.4680000000001,0.42174041939704526
321.40000000000003,1.4452870663261128
163.218,0.8959879451635835
359.38500000000005,1.4574051415767415
251.721,0.1951494109923361
504.90200000000027,1.7742010491285962
544.8450000000004,1.3573225967801632
322.368,2.144606336705692
517.3220000000002,1.490445727331809
211.12899999999993,0.3127637022033599
132.16199999999998,0.16205045343241842
420.47800000000024,0.22816883944007754
234.258,0.464705083452615
322.3680000000001,2.2568578513427022
206.20099999999996,1.0371652218853014
310.353,2.229433080011713
379.8220000000001,0.764756774325201
339.37000000000023,0.9018062808902543
323.35600000000005,1.5833700991232
160.15199999999996,0.13004654967941343
419.403,1.9344563680350226
207.213,0.6327249855047472
416.47800000000024,2.271936802827765
477.15200000000016,2.81279370816297
313.377,2.0203431246245005
342.35100000000006,2.846503490773522
501.1780000000002,2.558170238233601
505.5740000000003,1.5327387095793688
472.0130000000003,1.3809341790859024
415.45300000000026,2.318006295692699
384.3570000000001,0.6728137917055634
308.33700000000005,1.7373403262400817
170.057,1.0933122320692499
350.34000000000003,1.3714865074979243
348.324,0.8275951485345239
348.324,1.0567864345765574
296.391,1.4458471957899752
295.338,0.714286483664376
389.3370000000001,1.8970364255378147
371.34700000000004,1.0898054938730806
353.357,1.0148119368200261
439.34400000000005,1.8237920787991122
421.3540000000001,2.4639674632825854
439.34400000000005,1.8485075967977267
186.16599999999997,0.10456286796127177
389.33700000000005,2.097770452213231
258.08,0.6078361876153153
305.74000000000007,0.9794399952214573
351.435,1.58459636978786
480.46600000000024,2.1202859459402914
469.6110000000003,1.4443704249364164
553.6630000000002,3.41475691228359
309.3730000000001,0.5887269297148118
541.6570000000002,2.617991008824219
467.91700000000014,1.6157235985525376
341.21399999999994,1.4554263293294138
414.07300000000015,2.401938935673816
395.6630000000002,0.8047111640408441
382.41700000000014,3.056857736458648
276.299,1.178607704490051
422.4610000000002,2.0718751741364487
306.40900000000016,0.3563170537837489
481.52100000000024,2.5035435563728625
472.7100000000003,1.9217427625819075
371.8520000000001,0.5186342259182983
512.5110000000003,1.0252581864794803
287.3470000000001,1.8096098612626708
420.51700000000017,1.5225004204239345
408.4280000000001,2.3006902110289307
409.9330000000001,2.7052957309289454
473.6280000000002,2.2714275548773117
256.23699999999997,0.750577360694873
148.16499999999996,0.4636336308130822
298.34900000000005,0.30891594160197516
147.18099999999998,0.07398275011602165
510.68800000000033,2.633075157697517
370.86,0.8734768988034864
361.42500000000007,1.3511753478093205
336.41900000000004,0.4885449771880587
410.92600000000016,1.396108470786893
462.48800000000017,2.161420153635143
433.336,2.1657356215177614
146.14899999999997,0.44414552075888
543.6400000000002,1.4336919467020892
515.2450000000001,1.7064011829066525
411.27200000000016,1.1399731287406152
474.3830000000003,1.6209114578290271
199.20999999999998,0.8154469964860149
177.17600000000002,1.329416316861296
419.4310000000002,2.2734568514108515
533.5850000000003,2.2632745520682302
557.6070000000002,2.881162383860468
533.5610000000003,2.439001059515631
486.6230000000003,2.0123228203695307
389.5250000000001,1.6337761346714825
383.49900000000014,1.5630453130223085
411.1250000000001,1.733554265356952
425.41800000000023,1.7059817481975352
293.386,0.7525539643279527
492.6450000000004,1.3459003220638521
535.6460000000003,2.1792739539902906
514.8390000000002,2.383551235243321
280.224,1.8427496024375913
251.18200000000004,1.143868092731786
349.37300000000005,2.4358751754286643
471.3310000000003,2.435395941169038
420.57700000000034,2.1084835619248423
233.33099999999996,0.691807181626774
201.24699999999999,1.3162774230947722
151.165,0.6667426239246605
396.4950000000003,1.9132643791395714
190.20200000000003,1.4494746182808418
398.4880000000003,0.8215266542420611
427.43200000000013,0.6987126969010006
505.7230000000004,2.614378575756325
285.223,0.35605123869627775
556.7270000000003,3.284959038824233
491.69600000000037,1.67484181817081
360.797,2.4328428279756613
552.6550000000001,4.075637042423129
547.6080000000002,3.4001065528148477
504.59400000000016,2.139200361986
483.15600000000023,2.8890483893316175
463.1250000000002,2.0475336638681134
314.42900000000014,2.083787930014247
476.5360000000002,1.6802138387869547
443.43900000000014,1.2394610561168662
179.20600000000002,1.1607090762347658
284.31500000000005,1.580053825672819
378.3440000000001,0.928803215310488
235.19899999999996,1.588539354339875
191.31799999999996,0.9160205175707922
259.30800000000005,1.083968758383318
267.28799999999995,0.8540048523471543
480.3520000000002,2.2985173197968987
240.66899999999998,1.0268409558785458
305.36100000000005,1.2514382840468021
503.49200000000025,1.9743407867267309
568.8040000000001,2.5969978651931234
274.29999999999995,0.9075755515363384
288.241,1.707451057694399
265.2439999999999,0.706288892220685
265.31199999999995,0.29791339587136223
247.25299999999996,0.15773344522309327
267.23999999999995,0.6880920024724905
256.68799999999993,0.10861323081508802
240.23299999999998,0.1303815860595919
459.5250000000002,2.080769741663418
266.36899999999997,1.2617472485370103
266.25199999999995,0.15702954740383035
335.40700000000004,1.4194184373773293
351.40600000000006,2.6996489484032424
400.4600000000001,1.3158822582035565
387.44300000000004,1.018370664829281
349.4100000000001,1.014151805959718
289.27399999999994,0.7138260330463962
291.26300000000003,1.8377073699630735
189.17399999999998,0.48156323117933203
388.4800000000001,0.25621583353620386
422.9250000000002,0.38659699931494723
388.4800000000002,1.8523576462637452
445.49500000000035,2.3337795704671698
445.5390000000003,3.1384514932846335
355.3480000000001,1.599504475525656
194.14199999999997,0.24511093130820652
153.16199999999998,0.24573226807709508
327.81500000000005,1.692402213871047
369.872,1.9989373529237418
236.25599999999997,0.8197547432182327
174.20299999999997,0.3001148429049934
403.5070000000002,2.2416225318360103
443.90600000000023,1.6435617720244058
139.105,0.22271801156074256
281.287,0.7494841715129492
573.3410000000001,2.8951023309603383
443.4200000000003,2.6568883679715567
436.3950000000001,1.8596215404110457
585.6060000000003,2.418422863662495
561.6620000000001,2.6142978513957447
176.194,0.23886625005004064
212.17399999999995,0.8503397389656492
219.19999999999996,0.21917524420712262
316.33600000000007,1.0250027534351989
437.90300000000025,2.0014285773748415
379.4640000000002,1.2454513083511871
238.242,1.4677193566478333
240.23299999999995,0.1117308877816106
359.8860000000001,2.3550794204153576
218.25599999999997,0.9947726591584938
378.4530000000001,1.4600682916569838
238.29,1.2646150385387032
392.4400000000001,1.9923169195385202
583.491,2.0234316429897827
424.5070000000001,2.892816422411978
232.045,1.2907019114905403
150.198,0.9478866811910681
246.07199999999997,1.1102441119348756
259.33299999999997,1.8798075617192684
286.286,0.09124462990017805
571.5820000000003,2.8371767441010496
409.3860000000001,1.5684593656443053
378.302,0.9818675219905721
352.8860000000002,2.2220987967601293
396.47600000000006,2.2484525817723777
315.37800000000004,1.6357571950185172
484.6020000000003,2.311960305010793
420.47300000000007,3.636336060805437
391.297,1.3126027372594038
228.276,0.7168950217587196
375.8340000000001,2.370026168000123
386.9030000000002,2.1021318831406646
546.0200000000003,2.5534997265584733
390.8210000000002,1.4210516097550236
320.3960000000001,0.8554388923456355
387.3470000000001,2.7279939403210345
458.68300000000033,1.863065039206712
462.1370000000002,2.566551065035083
463.0010000000002,1.9875296210548472
375.8340000000001,2.388180285075008
526.4870000000002,2.9372045593078524
295.4430000000001,3.191469981983716
247.68500000000003,1.1791913702512977
261.712,1.610265434857011
144.12,0.42399636998179574
423.11899999999997,1.5271373718745298
570.5740000000004,3.257846576230415
268.37999999999994,0.839870926221578
317.41300000000007,2.313432935194709
363.8080000000001,1.321631321123649
300.184,1.3475899083276963
156.612,0.49426263497341144
357.3880000000001,2.020634616306838
301.14300000000003,0.11995969427080108
267.336,0.997109855092707
225.255,0.6309382168203129
333.35100000000006,1.7608095139686957
363.364,3.0215802158786684
207.017,0.2211394614134211
138.16599999999997,0.5059320827747569
147.181,0.9520455023357874
132.166,0.16659032519756362
170.63899999999998,1.1641988762131883
504.60700000000026,1.9875325046928343
243.31,1.695346354958923
272.336,1.2792423554721304
389.40400000000005,1.2408444725908356
357.3880000000001,1.4515130204251214
367.442,0.8816607803403999
345.46700000000016,2.0747160761182646
379.45300000000003,2.400754315337422
353.41499999999996,1.1371736707824283
389.4620000000001,2.2719657028311726
569.1070000000001,2.604777522363887
414.44400000000013,1.9370081672384194
358.478,1.1155156161131592
246.218,0.7139586045774262
281.37500000000006,0.7614885887417213
333.16099999999994,0.8723632995034938
379.4840000000002,2.1622365082111217
313.36400000000003,1.5924244197811241
511.54200000000026,3.3312249534401825
458.52200000000016,2.3407266863145924
269.308,1.8868608130023918
400.46400000000017,1.6843794894861648
484.62200000000024,2.054070994396387
327.4240000000001,2.297216394118236
454.59200000000016,1.3279522756161473
467.54700000000025,1.2259620552402224
453.56400000000025,0.9375862205695792
291.354,1.1633504535016492
449.84100000000024,1.3785087349478982
239.25300000000001,0.7567045279565073
510.65500000000026,1.9001856439769373
364.3820000000003,2.000129578652668
314.38800000000003,0.6691597808703844
154.165,0.6291587652058386
345.2080000000001,0.8995219753694617
298.34299999999996,0.8305700605366928
505.0420000000003,1.2692735977030314
314.33200000000005,0.35262901987232115
273.03799999999995,1.1394278780650906
265.3569999999999,1.286003972759641
165.24099999999999,0.07918631667470934
341.60300000000007,1.9949389273191291
225.225,1.1450835631594745
173.21199999999996,1.2241405965944907
213.66399999999993,0.8083236303330978
542.4030000000001,2.596324998885137
475.57400000000024,2.0448819170848584
371.4800000000001,0.795798449085121
409.56000000000023,2.4586851195252675
202.14199999999997,1.0659040749129503
204.032,0.5358545649530476
324.47100000000006,2.0316213736632474
201.20099999999996,0.15745532110485783
397.47700000000015,2.7524016006174414
371.7800000000001,1.5353454286163255
422.85000000000014,1.817808474399317
396.40100000000024,2.0627521535180007
223.27199999999996,1.3842783283896873
417.41900000000015,1.7700377363730893
541.7370000000003,3.049978193591099
363.4770000000001,2.5203288265185306
266.06199999999995,2.241394892312244
266.06199999999995,1.8676915682796489
300.50699999999995,2.2213400663313774
380.92100000000005,2.4156018457660955
466.75200000000024,2.4280208927504643
365.3309999999999,2.3294522011995826
383.40300000000013,0.29217600610532996
366.80800000000005,1.0311273586618883
235.236,1.324049653364512
286.243,1.1823527073959312
269.236,1.4422660895160855
182.14699999999996,0.5217243226879464
336.0820000000001,1.7966132939972381
166.079,1.3789675381280821
191.231,0.8072951645335967
