Name,MW,time
!2SS_4CEC_A,521.582,13515
!2SW_4OAS_A,567.544,15491
!2SX_4OJQ_A,253.072,3104
!2T2_4OK5_A,288.32,9980
!2T9_4OKS_A,445.447,12840
!2TA_4OGJ_A,525.686,10404
!2TH_2GJ4_A,332.805,5370
!2TP_2C3U_A,439.298,8039
!2TW_4OBA_A,567.501,6479
!2TZ_4OCC_A,555.49,5843
!2UN_2H02_A,406.43,6699
!2UP_4FU8_A,171.218,1157
!2UX_4OP2_A,422.421,4095
!2V2_4OTQ_A,471.551,9236
!2V8_4OQ3_A,436.31,3153
!2VD_4PNU_A,497.338,11125
!2VH_4PNZ_A,418.434,8311
!2VL_4OTF_A,597.75,9888
!2VP_4POJ_A,307.406,6752
!2VQ_4MO8_A,249.248,1027
!2VZ_4PP3_A,307.406,6454
!2W0_4PP5_A,307.406,6518
!2W1_4PHW_A,399.442,2095
!2W4_4PIV_A,428.483,4984
!2W8_4PR4_A,270.26,3075
!2W9_4PRR_A,260.222,2858
!2WB_4PRT_A,322.292,2901
!2WC_4CFU_A,380.42,2525
!2WF_4PTE_A,289.331,2913
!2WP_4OJT_A,267.299,1739
!2WR_4PUU_A,212.155,1577
!2WS_4L4P_A,414.359,8535
!2WU_4PUK_A,231.234,9814
!2WZ_4PX5_A,547.064,7296
!2X4_4PZW_A,371.818,14547
!2X6_4PX6_A,390.462,7428
!2XQ_4CAV_A,457.465,4109
!2XY_3F1O_A,291.226,3214
!2YB_4PHU_A,523.617,5893
!2YC_4Q3A_A,255.313,1453
!2YF_4Q3B_A,255.313,3662
!2YJ_4Q3E_A,262.349,738
!2YK_4PY1_A,368.413,7193
!2YO_4Q4P_A,313.378,13361
!2YQ_4PJT_A,380.351,7221
!2YV_4Q8T_A,321.356,11040
!2YW_4Q8U_A,379.393,12130
!2YX_4Q8V_A,346.366,10823
!2YY_4Q8W_A,364.358,11700
!2ZL_4PKR_A,365.399,3836
!2ZM_4MSA_A,163.133,1078
!2ZV_4MRZ_A,153.139,1574
!302_2HXM_A,345.287,4342
!30E_2XK7_A,415.463,4210
!30H_4PKS_A,366.387,4131
!30L_4QBX_A,347.275,6614
!30M_4QB3_A,299.368,9739
!30X_3G8O_A,367.29,3134
!311_3CH6_A,326.408,1339
!317_3C45_A,454.966,8087
!31A_4UFV_A,368.449,3987
!31F_4BUT_A,301.32,1580
!31U_2ZNK_H,361.482,5106
!31V_4PMM_A,494.548,8712
!31Y_4PMT_A,413.475,6717
!31Z_4QGA_A,487.908,8092
!32B_4QGF_A,527.997,11204
!32C_4QGG_A,544.014,9965
!32F_4BUS_A,295.27,2250
!32K_4QG7_A,499.943,8620
!32U_2ZDA_H,395.498,4841
!32V_4PM0_A,287.38,7741
!32W_4BB4_A,399.445,4556
!330_2IO6_A,416.426,14888
!332_3EBF_A,330.425,4867
!333_2ORR_A,374.35,3099
!334_1O3K_A,346.202,3727
!337_3CTQ_A,590.693,8378
!33E_4TKI_A,292.031,1140
!33H_4TLR_A,446.58,6550
!33M_4QJZ_D,317.368,6399
!33U_2ZO3_H,471.594,5009
!342_2ORT_A,378.444,6329
!346_2BZ6_H,417.431,5081
!348_2CF9_H,448.6,19618
!34F_2Y1F_A,325.062,2157
!34O_3F7Z_A,360.36,2411
!34U_4QMQ_A,418.511,10905
!355_4TOS_A,563.646,14064
!358_1OVE_A,488.376,841
!35F_3E7O_A,370.364,1987
!35K_4QF9_A,263.249,2648
!35O_4QGE_A,396.443,8157
!35S_4QO4_A,550.495,9308
!35X_4QP9_A,304.349,7420
!361_3HAC_A,319.304,7433
!363_4QP7_A,185.185,4471
!36A_3P8Z_A,508.978,9084
!36I_4BNY_B,297.375,4708
!36M_4TV1_A,180.2,1389
!370_4CAF_A,410.513,1866
!37D_3HYY_A,206.198,1594
!37J_4TWC_A,515.388,6105
!37U_2ZDV_H,370.441,3793
!37V_4QR6_A,359.352,4842
!381_4MS1_A,219.261,1754
!387_4MVY_B,369.266,3974
!388_2IKI_A,415.618,3643
!389_3F7G_E,465.608,6837
!38F_4TXE_A,312.426,2838
!38L_4QRO_A,154.1,702
!38R_4BGQ_A,359.428,2651
!38Z_4QTB_A,588.682,6008
!390_4QTE_A,500.352,3431
!392_4MW0_B,369.266,3833
!393_3M64_A,363.729,4411
!396_3BI6_A,517.983,16491
!39L_4QPF_A,320.108,3578
!39P_3MVM_A,433.463,8544
!39X_4TYO_A,376.361,7661
!3A9_4CTJ_A,163.15,1088
!3AB_4PML_A,136.151,653
!3AD_3ONF_A,251.242,5443
!3AM_3AGO_A,346.213,7320
!3AT_4XJ4_A,487.15,9326
!3B6_3B65_A,447.227,5337
!3BH_3FZH_A,282.256,5409
!3BM_3EQC_A,498.648,3960
!3BP_1WTG_H,593.717,8878
!3BX_4U3D_A,450.527,6338
!3C1_4U4S_A,213.257,4411
!3C4_3E6C_C,185.584,957
!3C8_4U41_A,309.369,5613
!3CM_4FTW_A,466.52,4868
!3CR_4U6Q_A,177.157,1438
!3CZ_3CZR_A,417.522,8113
!3D1_3IAR_A,251.242,5299
!3D8_4U43_A,211.223,4951
!3DE_1Y2C_A,244.289,3580
!3DJ_4U1Q_A,224.213,1564
!3DM_3VXJ_A,154.163,850
!3DO_5CX8_A,164.156,3334
!3DQ_4B6O_A,309.291,9530
!3DU_4NT0_A,321.177,4434
!3DV_4QYF_A,306.295,1562
!3DW_4QYG_A,387.434,10335
!3E1_3DJI_B,300.309,3298
!3EB_4BPS_A,192.168,1565
!3EJ_3KEJ_A,431.399,5073
!3EK_3KEK_A,450.485,4988
!3EV_3A78_A,416.636,9562
!3F0_4OWM_A,154.119,1572
!3F3_4CAE_A,422.52,2507
!3F4_4BU5_A,238.241,446
!3FE_4U8Z_A,305.334,580
!3FL_3FCL_A,347.389,4611
!3FV_4UAL_A,372.832,3302
!3FX_3SFX_B,237.316,1873
!3G5_4UB7_A,439.032,6648
!3G6_4UBT_A,343.48,2548
!3G7_4QYY_A,484.975,4097
!3G8_4W1W_A,327.397,2762
!3G9_4W1X_B,342.819,2141
!3GC_4X8D_A,249.264,587
!3GF_4R3C_A,382.481,826
!3GG_4UAI_A,279.277,2219
!3GJ_4W1O_A,422.262,3856
!3GP_1LOV_A,361.205,7195
!3GQ_4R3W_A,207.117,1572
!3GS_4W1V_A,351.349,5626
!3GU_3GU8_A,335.358,5941
!3GX_4W5I_A,240.3,4371
!3GZ_4W59_A,162.271,1554
!3H2_4W58_A,148.245,1219
!3HA_4HSL_A,151.119,1607
!3HB_4PAI_A,137.113,669
!3HF_3OHF_A,599.783,13614
!3HJ_4W4W_A,412.444,4782
!3HM_3GMC_A,152.127,691
!3HX_2HX3_A,265.313,634
!3I6_4BGH_A,402.267,3706
!3IG_2G1R_A,398.459,8015
!3IL_2A7P_A,204.202,1984
!3IO_1XES_A,202.186,1963
!3J9_4R5N_A,369.39,14290
!3JA_4W8D_A,284.316,575
!3JC_4W7T_A,253.299,4494
!3JD_4R6E_A,321.396,6438
!3JF_4W9H_C,472.6,5828
!3JG_4W9C_C,385.457,4504
!3JH_4W9J_C,585.758,8539
!3JJ_4W9L_C,585.758,8502
!3JK_4W9D_C,399.483,4533
!3JL_4R4J_A,249.196,2262
!3JM_4R54_A,235.17,1907
!3JU_4W9F_C,415.549,4730
!3K0_4W9Y_A,224.192,413
!3K9_3WYM_A,428.418,6607
!3KE_3KEC_A,442.447,5761
!3KH_4WCD_A,218.238,413
!3KL_3W5Q_A,373.549,30998
!3LA_2WYC_B,213.293,507
!3LJ_4R9J_A,259.234,4552
!3LL_4RCD_A,442.442,11769
!3LM_3AEO_A,375.314,4003
!3LN_4RCE_A,416.472,10800
!3LO_4RCF_A,447.433,8028
!3LR_3CXO_A,163.149,389
!3M0_4OWQ_A,150.155,767
!3ML_3HF5_A,155.128,548
!3MQ_3MQD_A,181.212,1069
!3N1_3N1V_F,240.706,5756
!3NF_3NFZ_A,222.217,1786
!3NG_3PE1_A,348.763,11071
!3NW_3NWW_A,483.653,6718
!3O3_3O31_A,247.225,585
!3O5_4RFD_A,244.311,2013
!3OC_3DZL_A,141.145,651
!3P1_3LDQ_A,423.425,6987
!3P2_4WIV_A,361.44,6855
!3P3_3P3C_A,361.371,4009
!3P5_3PI5_A,481.423,8246
!3P6_4RFM_A,515.575,10774
!3PG_2WZB_A,183.033,357
!3PJ_3PDJ_A,502.568,8428
!3PL_2XFO_A,134.175,1174
!3PV_4RGA_A,559.516,6584
!3PW_4WKI_A,387.777,2607
!3PZ_3PZ1_B,527.637,7808
!3Q2_3QCX_A,325.368,9172
!3Q3_3QCY_A,430.462,6709
!3Q4_3QD0_A,442.516,6650
!3Q5_3QD3_A,438.526,8183
!3Q6_3QD4_A,438.526,7965
!3QA_4WKP_A,382.501,11739
!3QB_4WH5_A,407.545,4926
!3QC_2FME_A,324.417,5670
!3QG_4RHY_A,542.314,11712
!3QO_3QOA_A,169.222,940
!3QP_4DBC_A,357.209,3033
!3QT_3QTI_A,340.381,5723
!3R2_4RIF_A,528.341,12911
!3R7_4WMX_A,302.325,3194
!3R9_4NQ6_A,235.347,6269
!3RF_4WNO_A,357.412,3182
!3RH_3RI1_A,273.332,7155
!3RJ_4WNP_A,396.448,5736
!3RM_3RM4_A,368.252,5200
!3RO_3W23_A,293.683,2252
!3RP_3RLP_A,284.141,1108
!3RQ_3RLQ_A,333.172,5685
!3RR_3RLR_A,347.199,5882
!3S3_4RL2_A,364.396,7525
!3SA_1XCW_A,484.472,16659
!3SB_3OXT_A,300.332,3070
!3SE_3SDG_A,360.355,3264
!3SF_3SFI_A,374.381,3675
!3SH_4RLI_A,372.868,2792
!3SK_4RLF_A,135.14,688
!3SQ_4WPD_A,162.164,325
!3SW_4RMD_A,353.518,5786
!3T1_3T11_A,446.925,8720
!3T5_3TC5_A,470.425,34173
!3TC_2NOA_A,229.256,2985
!3TJ_3TDJ_B,230.259,4552
!3TN_2P1T_A,379.469,3088
!3TO_3KN0_A,323.432,3075
!3TP_2HHA_A,379.454,3548
!3TU_3NU0_A,505.503,13540
!3TW_4WRB_A,362.382,4058
!3U1_4WRS_A,434.461,7115
!3U5_4WSY_A,343.405,702
!3U6_4WT6_A,376.478,1348
!3U9_4CNH_A,343.356,2532
!3UE_4RPU_A,416.492,6185
!3UG_4WUQ_A,311.276,1563
!3UH_4RPQ_A,405.38,4980
!3UJ_4WUY_A,576.774,14323
!3UL_4WUA_A,349.35,3296
!3UW_4RRN_A,383.396,15596
!3UX_4RRO_A,397.423,16275
!3VD_4WWO_A,418.854,2474
!3VL_4WXH_A,570.608,16818
!3VO_4WY1_A,284.325,8191
!3VS_4WYC_A,187.198,2873
!3VW_4WYE_A,190.262,1143
!3VY_4WXP_A,188.203,1525
!3W4_4A7B_B,495.61,14297
!3W6_4RUY_A,214.261,1599
!3W7_4WZ8_B,391.466,10140
!3X1_4WWZ_A,197.294,516
!3XC_3NLY_A,411.484,6471
!3XO_4X5R_A,484.907,2661
!3XS_4LS2_A,352.387,3372
!3XV_4X60_A,384.452,8852
!3XY_4X5Z_A,471.521,15767
!3YF_4ZZ1_A,445.449,10002
!3YG_4ZZ2_A,445.449,9981
!3YH_3V13_A,462.501,4134
!3YO_4RX5_A,530.597,8081
!3YR_4XHK_B,403.426,2321
!3YS_4X7I_A,390.407,8965
!3YT_4RX9_A,394.454,4401
!3YV_4RX7_A,395.442,4124
!3YX_4RX8_A,367.428,2655
!3Z2_4X7H_A,574.586,5598
!3Z3_4X7K_A,558.605,9056
!3ZA_4IGT_A,247.225,568
!404_3PJ8_A,354.449,8427
!409_4HWO_A,401.44,8616
!40F_4XAQ_A,184.169,4168
!40U_4XHD_A,420.973,11121
!40W_4XIP_A,296.364,5908
!410_2ZN7_A,556.425,6261
!413_1W7X_H,538.594,7022
!415_4MW5_B,348.847,4740
!417_2P8S_A,421.383,5162
!419_3F7H_A,519.698,14476
!41D_4XJJ_A,245.295,2873
!41E_4XJM_A,414.518,4978
!41G_4CB7_B,343.294,6874
!41K_4XKR_A,189.189,1002
!41L_3PMY_A,252.291,6157
!41N_4XJP_A,352.384,2317
!41O_4XJO_A,352.814,1309
!41V_3X31_A,404.626,17561
!421_1ZSK_A,378.401,3631
!42C_4FCP_A,164.188,4927
!42K_4FKQ_A,357.347,8647
!42Q_3VHE_A,445.37,8548
!42Z_3OUI_A,287.079,6345
!431_4HLK_A,236.265,472
!437_3NNV_A,414.5,5841
!439_2Y80_A,485.018,3080
!43C_4XUA_A,354.408,4520
!43D_4XUB_A,358.4,4405
!43E_4MWD_B,359.294,3669
!43G_4XUC_A,262.283,2625
!43J_4XUE_A,277.297,2847
!43K_4XKX_A,443.405,7999
!43L_4XT2_A,435.116,3752
!43N_4XWA_A,589.081,9721
!43O_4XWY_A,262.304,7052
!43P_1YC4_A,270.287,1232
!43Q_4S3B_A,277.083,572
!43T_4S1G_A,424.511,8594
!43U_4XY8_A,320.145,5310
!43Z_4XYX_A,287.715,1989
!440_3B92_A,284.394,2184
!443_3KL6_A,479.977,3590
!448_2QOE_A,422.348,7364
!449_4CWD_A,157.21,2765
!44F_4MW1_B,354.875,4313
!44I_4Y7B_A,564.14,13144
!44J_4XTU_A,569.658,9683
!44L_4XTY_A,573.621,14063
!44O_4XU1_A,556.639,9464
!44U_3DA9_B,380.503,4466
!44X_4XYF_A,447.462,7847
!454_3IGB_A,291.37,6355
!455_2XBW_A,533.96,6317
!458_2B1V_A,260.328,8458
!45E_4X3T_A,398.452,4233
!45I_5AMD_A,382.411,4409
!45K_4FKR_A,383.444,10868
!45S_4YES_B,375.872,3463
!461_2WYG_A,473.004,3989
!467_4YTH_A,430.787,10453
!469_3ZSH_A,514.011,13629
!46C_2ZDT_A,444.886,8608
!46G_4XMO_A,421.399,6901
!46K_4FKS_A,414.458,9338
!46M_1X1I_A,249.195,14139
!470_3PLZ_A,385.584,10300
!472_3IN3_A,344.39,4610
!474_2QTB_A,449.517,12394
!475_3CUV_A,327.29,3444
!476_4JZX_A,320.195,3412
!477_3V8T_A,375.435,7093
!478_3NU6_B,505.627,6886
!47D_2PDH_A,350.757,4226
!47N_4AK7_A,324.281,17342
!47W_4UMT_A,389.49,11036
!47X_5AV0_A,270.237,522
!486_2W8Y_A,429.594,22934
!48T_4AL1_A,500.544,8580
!48W_4Y71_A,507.002,7990
!490_4XY2_A,425.482,1825
!492_3FU5_A,196.312,935
!499_4Y85_A,316.317,620
!49A_1F8E_A,290.293,3975
!49D_4Y86_A,357.837,6382
!49G_4Y2J_A,216.302,2011
!49K_4Y2H_A,250.315,2356
!49P_4Y2S_A,228.171,4362
!4A3_2HDR_A,152.127,942
!4AA_1YFW_A,185.565,1639
!4AD_1X54_A,461.324,9520
!4AM_1F8C_A,290.27,4093
!4B0_3RPS_A,492.787,6079
!4B2_4YBI_A,320.36,4456
!4B3_2QBQ_A,508.425,10742
!4BC_1YC1_A,367.332,3038
!4BF_2AG6_A,244.085,1290
!4BG_3CHO_A,257.308,3999
!4BS_3CHR_A,285.361,5791
!4BT_1D1X_A,282.428,2498
!4BV_4YBT_A,513.566,8671
!4BX_3KAC_A,189.191,1909
!4BY_3KCE_A,174.176,1075
!4CC_4JN2_A,471.511,5366
!4CD_3K97_A,331.793,1332
!4CS_2VPN_A,141.148,2135
!4CT_3OZC_A,391.918,10063
!4D2_4CJP_A,383.418,5086
!4DC_4DCH_A,378.509,3595
!4DF_4YJO_A,455.921,2395
!4DJ_4YJR_A,414.463,3147
!4DK_4YJQ_A,441.485,3253
!4DL_4YJP_A,437.475,2731
!4DN_4YJS_A,451.502,3150
!4DS_4CLZ_A,452.505,4745
!4DZ_4YL0_A,378.813,15756
!4E5_4YMA_A,250.227,2291
!4E7_4YMB_A,276.308,3190
!4E8_4V3X_A,326.391,4471
!4EJ_4YMJ_A,325.367,5713
!4EZ_4YO8_A,278.373,7633
!4F0_4YML_A,294.396,9562
!4F4_4YOI_A,473.57,8034
!4F8_2XP7_A,230.176,2104
!4FF_2XP5_A,201.201,1261
!4FI_3KAI_A,398.434,4007
!4FZ_3A8A_A,149.17,1054
!4G2_2XP6_A,235.646,1219
!4G8_2XP9_A,377.35,4502
!4GD_4YO6_A,318.333,7251
!4GZ_4YQD_A,394.51,4540
!4HF_2FMN_A,447.465,8922
!4HG_2G1M_A,370.099,7066
!4HP_2YYJ_A,151.139,933
!4HV_4HVA_A,406.431,4757
!4HW_4YTC_A,344.373,3237
!4HX_2HX4_A,348.359,1626
!4I5_5D7Q_A,262.735,8228
!4J8_4YXI_A,170.209,756
!4JC_4YXO_A,185.243,1114
!4JE_4YXU_A,199.27,1314
!4JV_4YUZ_B,281.332,6596
!4JW_4YV0_B,269.295,1915
!4K0_4AOI_A,352.352,5459
!4K6_4YZU_A,360.412,4014
!4KB_4Z1K_A,347.366,5968
!4KC_4Z1J_A,315.367,2341
!4KR_4KOR_A,272.278,7673
!4L2_4Z6H_A,270.326,5622
!4L3_4Z6I_A,461.553,9264
!4L6_4Z3V_A,318.333,11041
!4LC_4Z2B_A,491.541,7230
!4LN_4Z0K_A,402.449,10493
!4LO_4Z55_A,578.749,5421
!4LR_4ZAL_A,164.096,279
!4LV_4ZA7_A,161.177,1206
!4LW_4ZAB_A,165.141,1118
!4M0_4OWS_A,150.155,629
!4M1_4ZAE_A,505.398,4395
!4M7_4ZBF_A,432.511,9819
!4MA_4RLF_A,135.14,719
!4ME_4B35_A,175.184,1576
!4MK_4MKC_A,559.143,5054
!4MS_3D5M_A,570.053,7635
!4NK_4ZFL_A,460.482,2148
!4NM_5AGY_A,169.201,1087
!4NP_4WOH_A,217.073,1480
!4NR_4CM4_A,244.248,5144
!4NY_4ZG6_A,429.85,8085
!4O0_4ZG7_A,537.985,12860
!4O1_4Y76_A,551.078,9200
!4O6_4Y79_A,441.929,3846
!4OA_4Q0A_C,375.565,3248
!4OQ_4ZJI_A,373.875,5768
!4OR_4ZJJ_A,457.971,8896
!4P0_4ZJS_B,166.24,6445
!4P6_4ZJT_A,254.35,3735
!4P7_4ZK1_A,237.3,3677
!4PS_3K9W_A,435.304,786
!4PX_5C2H_A,350.371,11874
!4Q1_4ZON_A,479.568,23907
!4Q3_4ZOM_A,510.003,6057
!4QO_4ZQN_A,399.914,5200
!4RB_3BQR_A,325.342,7529
!4RG_3T55_A,227.235,2234
!4RU_4ZLY_A,188.186,5459
!4RV_4ZLZ_A,279.297,6287
!4RX_4ZSQ_A,365.878,15876
!4RY_4ZSR_A,365.878,14110
!4RZ_4ZSP_A,323.841,9113
!4SP_2IW9_A,402.471,3437
!4SQ_4ZYB_A,280.195,567
!4SS_4ZYC_A,532.998,7766
!4SV_5FP9_A,137.116,691
!4SX_4Z6S_C,188.158,756
!4T6_4ZY6_A,380.834,8665
!4T7_4ZXW_A,188.222,1618
!4TH_4ZYI_A,556.094,8252
!4TN_2P1U_A,393.495,3222
!4U8_4YL1_A,426.527,8930
!4UE_5BOY_A,269.299,2201
!4UN_2H04_A,454.479,3644
!4UP_4FUB_A,289.351,3013
!4V2_4ABQ_A,194.21,1758
!4V3_5BRH_A,401.388,9134
!4V5_5BRF_A,327.33,9619
!4V8_5BUE_A,383.446,3870
!4V9_5BUI_A,294.326,601
!4VB_5BUJ_A,293.323,578
!4VE_5BVO_A,429.446,7552
!4VF_5BVD_A,467.948,5904
!4VG_5BVE_A,481.975,6306
!4VJ_5BVF_A,481.975,6413
!4VR_5BWU_A,362.224,6501
!4VS_5BWT_A,202.213,5218
!4VT_5BWR_A,250.255,5517
!4VU_5BW2_A,189.277,524
!4VW_4CJ5_A,397.444,5228
!4W4_5BWX_A,373.812,7090
!4W6_5BWW_A,313.354,6998
!4WL_3ZNN_A,166.177,1002
!4XB_4B14_A,396.456,3497
!4XF_5C3K_A,181.215,1266
!4XS_5C1W_A,203.069,3339
!4XU_5C2H_B,453.988,5415
!4XV_5C28_A,183.638,3318
!4XY_5C29_A,225.718,4507
!4Y0_4UWC_A,323.346,3254
!4Y1_5C2E_B,389.902,4689
!4Y2_5C2A_A,308.83,4483
!4Y5_5C4S_A,479.763,8182
!4Y6_5C4T_A,479.831,11452
!4Y7_5C4U_A,478.76,7889
!4YA_5C49_A,410.457,4747
!4YQ_4C7J_A,378.486,4710
!4YX_5C8N_A,425.55,8066
!4ZH_5CAP_A,418.513,8608
!4ZJ_5CAQ_A,399.465,10914
!4ZK_5CBR_A,327.163,2461
!4ZQ_5CAS_A,483.463,13001
!505_2VIN_A,180.267,1228
!507_3OOM_A,336.388,6347
!508_3UFL_A,451.622,9029
!509_2H4K_A,355.161,3005
!50E_5CEP_A,354.393,4745
!50F_5CEQ_A,393.505,7939
!50H_5C26_A,389.407,7767
!50J_5C27_A,522.555,9214
!50O_5CF6_A,398.459,14129
!50Q_4BQG_A,271.096,897
!50R_5CEI_A,410.23,6149
!50U_2ZDK_A,385.523,4682
!50V_5CF8_A,432.521,13186
!50W_5CF5_A,449.572,13184
!50Y_5CF4_A,410.513,14915
!511_4DBW_A,342.753,7053
!512_2HB1_A,279.065,750
!513_4ABF_A,243.143,5042
!516_3GT9_A,505.695,5963
!51U_2ZF0_H,366.477,3852
!51Y_5CJ6_A,264.751,3123
!520_5E2R_A,351.399,2511
!521_2NTA_A,327.787,5655
!524_2QT9_A,431.527,8435
!528_2PIY_A,495.549,7472
!52B_3LN0_A,312.049,7225
!52C_4AJ2_A,179.586,370
!52H_3COW_A,460.462,9549
!52U_5COK_A,576.701,15713
!52W_5CON_B,592.701,17556
!532_3S7M_A,349.429,4583
!533_3FMH_A,414.369,9403
!538_3KMG_A,515.622,9161
!53C_5CQ4_A,136.148,692
!53H_3COY_A,460.485,9180
!53R_3F0U_X,359.444,4552
!53S_3EEK_A,373.471,4519
!53T_3EEL_A,387.497,4495
!53U_2ZFF_H,352.45,3849
!540_3SN7_A,336.363,10499
!542_3HVH_A,535.504,8100
!549_5CI9_A,203.217,5902
!54H_3COZ_A,446.459,8871
!54M_4B77_A,344.41,4133
!54W_5CUC_A,163.216,1378
!54X_5CTU_A,234.297,4759
!54Y_5CUE_A,173.6,620
!550_3EDZ_B,419.45,6081
!559_4Z1S_A,416.906,7614
!55C_5CQG_A,330.357,3877
!55D_5CTW_A,212.269,829
!55G_5CTX_B,371.415,5368
!55H_5CTY_B,295.319,5157
!55M_5CXH_A,399.463,7424
!55V_3QLS_A,357.427,5783
!565_2IIV_A,344.352,7501
!566_4U0J_A,286.369,1938
!569_3INH_A,446.378,6470
!56D_4KIB_A,177.177,1577
!56H_5D1J_A,381.536,4770
!56M_5D25_A,407.484,4682
!56N_5D21_A,256.252,1802
!56R_5D1T_A,395.448,4565
!56W_5D2R_A,393.306,962
!56Y_5D3T_A,341.404,4263
!56Z_3S1H_A,404.463,4968
!570_1FM9_D,545.604,5160
!578_2PJ1_A,449.414,6898
!57D_3EBO_A,254.237,550
!57F_5D3L_A,435.537,5029
!57G_5D3H_A,437.51,5219
!57J_5CTB_A,403.474,20374
!57L_5CTE_B,426.552,17894
!57U_5D6P_A,266.319,2794
!57W_5D7C_A,358.397,7196
!57X_5D7D_A,337.399,6189
!57Y_5D7R_A,395.412,7129
!583_5D9L_A,252.268,531
!585_3FQS_A,470.454,10559
!589_3OY1_A,469.578,3105
!58D_5DAQ_A,310.347,7130
!58J_5DAV_A,308.331,6757
!58K_5DAW_A,280.321,6391
!58L_5DAX_A,266.295,1123
!58X_5DF1_A,167.225,352
!591_3S7L_A,362.408,6602
!592_4AWQ_A,484.589,11948
!593_3IND_A,324.44,18007
!594_4XTZ_A,574.606,9777
!59D_5DE1_A,501.552,7747
!59E_5DFD_A,415.445,8643
!59K_5DD9_A,400.445,6633
!59T_5DEY_A,493.965,11143
!59U_5DFP_A,519.061,8047
!5AD_4S27_A,251.242,9996
!5AE_4QD3_A,244.205,3172
!5AS_1RZY_A,374.373,7266
!5AV_5DH4_A,293.775,5608
!5AY_5DH5_A,375.427,7991
!5B2_3E63_A,209.247,4736
!5B3_3E64_A,344.431,7500
!5B9_5DIQ_F,277.294,2483
!5BC_3NOA_A,546.632,10425
!5BE_3NLB_A,381.495,2858
!5BJ_5DJP_F,287.312,1539
!5BO_3SIE_A,500.43,5640
!5BU_4P5A_A,400.054,4392
!5C1_4A6W_A,237.619,1574
!5C3_4BV5_A,297.393,3034
!5CA_2Z0X_A,450.471,8246
!5CN_2I0Y_A,339.388,2421
!5CU_4LAM_A,154.08,1597
!5CX_5E2S_A,274.358,2608
!5D0_5DKQ_A,420.547,9231
!5DA_5DM4_A,555.676,4584
!5DE_1Y2E_A,259.304,3465
!5DR_3S9U_A,359.444,4750
!5E5_5DHJ_A,210.235,4705
!5E6_5DIA_A,386.473,5733
!5EL_2YIG_A,454.54,14863
!5FF_5DU4_A,458.476,8087
!5FK_5DU8_A,447.429,7296
!5FN_2WZI_A,221.183,10909
!5FU_2QCF_A,340.156,4673
!5FX_4BC5_A,152.121,360
!5GP_3N1S_A,361.205,7006
!5GW_3V0M_A,477.233,6227
!5H5_5DXT_A,382.416,10881
!5H7_5DWR_A,441.469,7260
!5H8_5DPE_E,469.468,5025
!5H9_5DPF_E,483.495,5339
!5HA_3TPP_A,579.73,9216
!5HG_2G1A_A,271.17,6686
!5HI_3CCZ_A,526.577,9310
!5HY_3QVL_A,157.104,600
!5ID_2VUW_A,392.15,5560
!5J9_5E13_A,441.404,10020
!5JA_5E1S_A,529.68,14542
!5JG_5E1E_A,420.888,7323
!5JM_5E2O_A,515.928,6597
!5JN_5E29_A,430.451,6260
!5L0_5E9V_A,360.409,6116
!5L8_5EAE_A,312.194,5191
!5LI_3SW8_P,276.096,2061
!5LU_5EAG_A,376.665,4847
!5MM_3TU9_A,352.126,759
!5MN_5EAM_A,425.545,2072
!5MO_5EAP_A,428.546,2024
!5MY_4O4E_A,569.976,4703
!5N2_5ECE_A,450.492,2232
!5NE_5HMC_A,185.199,1137
!5NN_4UVZ_A,236.269,5456
!5NQ_5EGU_A,484.618,15142
!5NR_5EGS_A,220.354,4916
!5NY_5EGM_A,549.006,10166
!5OF_4YC0_A,203.174,1637
!5OU_5EIS_A,304.732,5943
!5P3_3NTY_A,247.654,1389
!5PK_5EK3_A,282.38,6905
!5PP_4BNG_A,256.339,2748
!5QC_2FZZ_A,589.588,14003
!5R1_2XK8_A,410.4,4418
!5RD_5EKH_A,242.338,2052
!5RI_4C7T_A,410.426,4838
!5RM_1XM6_A,265.305,5689
!5SP_3OVR_A,228.094,467
!5SZ_5EYC_A,390.371,10957
!5T0_5EYR_A,330.488,3343
!5T1_5EYD_A,463.464,12485
!5T4_5EZG_A,289.376,2220
!5TB_5F04_A,330.488,3164
!5TE_5F0C_A,300.438,2560
!5TO_5F1J_A,195.301,1694
!5TZ_5F2S_A,220.228,1217
!5U1_4UCT_A,207.232,5464
!5U8_5F3C_A,378.403,8893
!5UD_4PB2_A,262.192,4325
!5UF_5F2N_A,188.264,576
!5UM_3R17_B,313.348,3703
!5UN_3R16_A,295.357,2864
!5V2_4UIY_A,484.535,7843
!5V3_5F5C_A,265.29,6402
!5V7_5F32_A,244.253,5157
!5VO_5F6R_A,205.23,1925
!5W4_5FBX_A,318.369,4759
!5WF_5FBN_C,579.573,13365
!5WS_5FE9_A,266.316,6491
!5WT_5FE8_A,230.262,6486
!5WU_5FE7_A,194.23,4099
!5WW_4UVO_A,266.295,6116
!5WX_5FE3_A,164.161,4781
!5WY_5FE4_A,179.173,1225
!5WZ_5FE6_A,169.244,5426
!5X0_5FDZ_A,384.426,4416
!5XD_5FFY_A,375.442,7330
!5XE_5FG6_A,440.312,6855
!5XF_5FG5_A,380.44,7132
!5Y0_4AN3_A,482.193,5999
!5Y3_5H8E_A,420.491,10343
!5Y4_5H8G_A,448.544,11276
!5Y6_5HBE_A,448.923,12925
